"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'CIF (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'CIF (Baht)')"
CN,CHINA,50000,332558,50000,332558
JP,JAPAN,5125,255233,5125,255233
KR,"KOREA,REPUBLIC OF",16000,1393114,16000,1393114
QA,QATAR,102000,3453761,102000,3453761
SA,SAUDI ARABIA,409800,13416279,409800,13416279
TW,"TAIWAN, PROVINCE OF CHINA",132000,4406849,132000,4406849
SUM,SUM,714925,23257794,714925,23257794
