"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2013', 'Quantity')","('Jul 2013', 'CIF (Baht)')","('Jan - Jul 2013', 'Quantity')","('Jan - Jul 2013', 'CIF (Baht)')"
CN,CHINA,26,5012,14586,1086357
ID,INDONESIA,0,0,25,5935
JP,JAPAN,26206,3652405,152520,19313440
KR,"KOREA,REPUBLIC OF",0,0,225900,13087040
SA,SAUDI ARABIA,65500,3061736,132900,6092754
SG,SINGAPORE,0,0,156600,8865346
TW,"TAIWAN, PROVINCE OF CHINA",0,0,25,7713
SUM,SUM,91732,6719153,682556,48458585
