"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'CIF (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'CIF (Baht)')"
JP,JAPAN,23000,3431673,23000,3431673
KR,"KOREA,REPUBLIC OF",80470,3626787,80470,3626787
SA,SAUDI ARABIA,300,33628,300,33628
TW,"TAIWAN, PROVINCE OF CHINA",32700,3299204,32700,3299204
SUM,SUM,136470,10391292,136470,10391292
