"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2021', 'Quantity')","('Feb 2021', 'CIF (Baht)')","('Jan - Feb 2021', 'Quantity')","('Jan - Feb 2021', 'CIF (Baht)')"
CN,CHINA,3500,276771,7550,615358
HK,HONG KONG,0,0,1,496
ID,INDONESIA,25,7336,25,7336
JP,JAPAN,33675,3365628,44680,4987110
KR,"KOREA,REPUBLIC OF",118500,5026241,259500,10400068
SG,SINGAPORE,0,0,15000,813443
TW,"TAIWAN, PROVINCE OF CHINA",75,21859,75,21859
US,UNITED STATES,297,94562,2909,1207089
SUM,SUM,156072,8792397,329740,18052759
