"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2018', 'Quantity')","('Feb 2018', 'CIF (Baht)')","('Jan - Feb 2018', 'Quantity')","('Jan - Feb 2018', 'CIF (Baht)')"
CN,CHINA,3600,305803,5040,518840
FR,FRANCE,2580,630151,4715,1194430
DE,GERMANY,525,98373,1575,273367
JP,JAPAN,51930,2604285,55740,3098859
KR,"KOREA,REPUBLIC OF",115870,5146271,484200,22656115
RU,RUSSIAN FEDERATION,0,0,16500,2706002
GB,UNITED KINGDOM,0,385,0,385
US,UNITED STATES,13,12658,176,82982
SUM,SUM,174518,8797926,567946,30530980
