"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2013', 'Quantity')","('Feb 2013', 'CIF (Baht)')","('Jan - Feb 2013', 'Quantity')","('Jan - Feb 2013', 'CIF (Baht)')"
BE,BELGIUM,12000,1148697,24000,2348149
CN,CHINA,1326,186129,1326,186129
JP,JAPAN,1200,240508,1200,240508
KR,"KOREA,REPUBLIC OF",12000,771781,25000,1811306
SG,SINGAPORE,534000,23987817,1334000,59709372
AE,UNITED ARAB EMIRATES,49400,2275736,210650,9821436
US,UNITED STATES,0,0,235610,15497203
SUM,SUM,609926,28610668,1831786,89614103
