"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2019', 'Quantity')","('Feb 2019', 'CIF (Baht)')","('Jan - Feb 2019', 'Quantity')","('Jan - Feb 2019', 'CIF (Baht)')"
BD,BANGLADESH,1,67,1,67
CN,CHINA,5500,357758,26513,1571344
IE,IRELAND,2,1374,2,1374
JP,JAPAN,12695,1590860,28022,3508020
KR,"KOREA,REPUBLIC OF",0,0,4,1704
SG,SINGAPORE,40500,1953143,81000,4099768
US,UNITED STATES,25,10711,75,32297
SUM,SUM,58723,3913913,135617,9214574
