"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'CIF (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'CIF (Baht)')"
CN,CHINA,300,307528,300,307528
FR,FRANCE,1500,276182,1500,276182
HK,HONG KONG,44,8175,44,8175
JP,JAPAN,31700,4219358,31700,4219358
KR,"KOREA,REPUBLIC OF",39000,2045273,39000,2045273
SUM,SUM,72544,6856516,72544,6856516
