"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'CIF (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'CIF (Baht)')"
BR,BRAZIL,1375,171691,1375,171691
CN,CHINA,3000,119467,3000,119467
HK,HONG KONG,200,115890,200,115890
JP,JAPAN,3050,368902,3050,368902
SUM,SUM,7625,775950,7625,775950
