"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'CIF (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'CIF (Baht)')"
BR,BRAZIL,300,126611,300,126611
CN,CHINA,720,88228,720,88228
FR,FRANCE,14940,912772,14940,912772
JP,JAPAN,6530,1928316,6530,1928316
KR,"KOREA,REPUBLIC OF",74100,3814764,74100,3814764
MY,MALAYSIA,200,70148,200,70148
SUM,SUM,96790,6940839,96790,6940839
