"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2022', 'Quantity')","('Feb 2022', 'CIF (Baht)')","('Jan - Feb 2022', 'Quantity')","('Jan - Feb 2022', 'CIF (Baht)')"
BR,BRAZIL,0,0,5500,556837
CN,CHINA,22,5203,22,5203
JP,JAPAN,3000,329323,4000,417193
KR,"KOREA,REPUBLIC OF",0,0,325,99199
SA,SAUDI ARABIA,371250,16179163,371250,16179163
SG,SINGAPORE,99000,4443288,148500,6698478
SUM,SUM,473272,20956977,529597,23956073
