"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'CIF (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'CIF (Baht)')"
JP,JAPAN,21500,1728429,21500,1728429
KR,"KOREA,REPUBLIC OF",1000,145243,1000,145243
SG,SINGAPORE,480000,17975178,480000,17975178
GB,UNITED KINGDOM,75,32758,75,32758
SUM,SUM,502575,19881608,502575,19881608
