"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'CIF (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'CIF (Baht)')"
CN,CHINA,1440,213037,1440,213037
FR,FRANCE,2135,564279,2135,564279
DE,GERMANY,1050,174994,1050,174994
JP,JAPAN,3810,494574,3810,494574
KR,"KOREA,REPUBLIC OF",368330,17509844,368330,17509844
RU,RUSSIAN FEDERATION,16500,2706002,16500,2706002
US,UNITED STATES,163,70324,163,70324
SUM,SUM,393428,21733054,393428,21733054
