"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'CIF (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'CIF (Baht)')"
CN,CHINA,221050,18630365,221050,18630365
JP,JAPAN,26000,1682800,26000,1682800
KR,"KOREA,REPUBLIC OF",312000,22126607,312000,22126607
US,UNITED STATES,215285,13689450,215285,13689450
VN,VIETNAM,18675,1115522,18675,1115522
SUM,SUM,793010,57244744,793010,57244744
