"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2013', 'Quantity')","('Feb 2013', 'CIF (Baht)')","('Jan - Feb 2013', 'Quantity')","('Jan - Feb 2013', 'CIF (Baht)')"
CN,CHINA,0,0,5000,505923
ID,INDONESIA,25,5935,25,5935
JP,JAPAN,22825,3115234,45527,5943789
KR,"KOREA,REPUBLIC OF",36000,1669201,75900,4212934
SG,SINGAPORE,102000,6102456,128600,7418233
SUM,SUM,160850,10892826,255052,18086814
