"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'CIF (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'CIF (Baht)')"
CN,CHINA,12000,540233,12000,540233
JP,JAPAN,19500,1233940,19500,1233940
NL,NETHERLANDS,71500,3300028,71500,3300028
SA,SAUDI ARABIA,123750,4739639,123750,4739639
SG,SINGAPORE,1218975,64191414,1218975,64191414
ES,SPAIN,17600,1150920,17600,1150920
AE,UNITED ARAB EMIRATES,470250,17143231,470250,17143231
US,UNITED STATES,42025,1819394,42025,1819394
SUM,SUM,1975600,94118799,1975600,94118799
