"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2019', 'Quantity')","('Feb 2019', 'CIF (Baht)')","('Jan - Feb 2019', 'Quantity')","('Jan - Feb 2019', 'CIF (Baht)')"
CA,CANADA,0,0,3750,587888
CN,CHINA,81,3222,941,455846
JP,JAPAN,0,0,28400,5164574
SG,SINGAPORE,0,0,5000,2889032
SUM,SUM,81,3222,38091,9097340
