"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'CIF (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'CIF (Baht)')"
CN,CHINA,8000,850657,8000,850657
JP,JAPAN,145200,13123272,145200,13123272
KR,"KOREA,REPUBLIC OF",88000,5557120,88000,5557120
SUM,SUM,241200,19531049,241200,19531049
