"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2012', 'Quantity')","('Feb 2012', 'CIF (Baht)')","('Jan - Feb 2012', 'Quantity')","('Jan - Feb 2012', 'CIF (Baht)')"
JP,JAPAN,162175,16608123,292882,30853948
KR,"KOREA,REPUBLIC OF",62000,2856365,132150,7652771
SG,SINGAPORE,3600,594136,3600,594136
TW,"TAIWAN, PROVINCE OF CHINA",32000,2742170,160000,13605340
VN,VIETNAM,50,49299,50,49299
SUM,SUM,259825,22850093,588682,52755494
