"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2023', 'Quantity')","('Feb 2023', 'CIF (Baht)')","('Jan - Feb 2023', 'Quantity')","('Jan - Feb 2023', 'CIF (Baht)')"
CN,CHINA,65001,3385021,65001,3385021
JP,JAPAN,5210,820602,5210,820602
KR,"KOREA,REPUBLIC OF",25,7725,103,51245
MY,MALAYSIA,15,7962,15,7962
SA,SAUDI ARABIA,99000,3297273,240600,9640664
TW,"TAIWAN, PROVINCE OF CHINA",0,0,300,109195
SUM,SUM,169251,7518583,311229,14014689
