"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2012', 'Quantity')","('Feb 2012', 'CIF (Baht)')","('Jan - Feb 2012', 'Quantity')","('Jan - Feb 2012', 'CIF (Baht)')"
KR,"KOREA,REPUBLIC OF",70,12179,70,12179
US,UNITED STATES,2500,176809,27250,1281514
SUM,SUM,2570,188988,27320,1293693
